Date,Activo,BTC-USD
2014-11-25,0.0587531042318516,-0.004128981904107043
2014-11-26,-0.0019687340675384,-0.018765719594815877
2014-11-28,0.0007672474577408,0.02168938849726665
2014-12-01,-0.039587139559172,0.00740517826841014
2014-12-02,0.0301053773340729,0.005443390244398216
2014-12-03,0.0300988909360855,-0.01667309327292088
2014-12-04,0.0334694351515118,-0.014520545533967422
2014-12-05,-0.0083330885504443,0.01942568211280804
2014-12-08,0.0269703996172748,-0.04046506533687033
2014-12-09,0.0643606405009154,-0.027139664971794986
2014-12-10,0.006833735668705,-0.01676002046478242
2014-12-11,0.0482524037341471,0.011884754732860436
2014-12-12,0.0382362682699108,0.005791883069589332
2014-12-15,0.004300772810945,-0.020625821031164726
2014-12-16,-0.0369075226364414,-0.0543941296973518
2014-12-17,0.025710359241256,-0.022529037468552282
2014-12-18,0.0055599396232614,-0.026555352175350322
2014-12-19,0.1330212341801643,0.02049210790497291
2014-12-22,-0.0353314406678587,0.043233985798947216
2014-12-23,-0.0628727341721285,0.008060580781696913
2014-12-24,0.0125940162885414,-0.03664352960532824
2014-12-29,0.0573818210647684,-0.031060182230728373
2014-12-30,-0.0498419868844646,-0.006201470535028619
2014-12-31,-0.084110852876719,0.029977023965103378
2015-01-02,0.0517066147995615,-0.016249655596523027
2015-01-05,0.0815889106287127,-0.13781772680388205
2015-01-06,-0.0126872104926459,0.0417958802770686
2015-01-07,0.0133716344661126,0.0280729729527458
2015-01-08,0.004383447000955,-0.03804603850823263
2015-01-09,0.0800905058512468,0.024607444672523293
2015-01-12,0.0231276776345066,-0.08106133538385318
2015-01-13,-0.0125261495804467,-0.17030572694913548
2015-01-14,0.0523303653023693,-0.23755771549530458
2015-01-15,0.0836401667889315,0.16400235279402864
2015-01-16,-0.0021262378183628,-0.0083600518607998
2015-01-20,0.0008014633234593,0.015345605034608134
2015-01-21,-0.0184753999300642,0.07114626123199397
2015-01-22,0.0292741216013229,0.028283267563904424
2015-01-23,-0.0350009733874716,-0.0022604556308021273
2015-01-26,-0.0471539895796582,0.1606838713000025
2015-01-27,0.0499794219631846,-0.03724435725045616
2015-01-28,-0.0260935488035562,-0.11900073718364457
2015-01-29,-0.0254231234071628,-0.001720020633392494
2015-01-30,-0.0427011545387399,-0.030823974429388556
2015-02-02,-0.0328621688779344,0.05081863460029279
2015-02-03,-0.024195207135231,-0.04710245086440956
2015-02-04,-0.0471324954085269,-0.0018277448453041245
2015-02-05,-0.0172674970767345,-0.043893507993349345
2015-02-06,0.035471869237684,0.023466183275696828
2015-02-09,0.0909930996951127,-0.009747467744994687
2015-02-10,0.0452562979702101,-0.0012319433610068486
2015-02-11,0.0414287868932937,-0.0029793698690667725
2015-02-12,0.0085765203406629,0.011697676548013014
2015-02-13,0.0749365773194015,0.059787107445751
2015-02-17,-0.0276386076518085,0.03416769347110016
2015-02-18,-0.0216928908881315,-0.030356363592726865
2015-02-19,-0.0422915771679715,0.016605190341726583
2015-02-20,-0.0186593305257497,0.01444469055157871
2015-02-23,-0.0229714260140971,-0.02025054589961428
2015-02-24,0.0567620242978532,-0.000657407084102779
2015-02-25,0.0258195764378328,-0.005312847871440596
2015-02-26,0.012473570583104,-0.004406063968622753
2015-02-27,0.0400246761680977,0.07102164294766755
2015-03-02,-0.0352225786430164,0.08254766306414574
2015-03-03,0.061722296899102,0.021645212985012208
2015-03-04,0.0291085531854831,-0.03104098668249211
2015-03-05,-0.0375910004914435,0.011236844892018816
2015-03-06,-0.0270371660413277,-0.012589019563884918
2015-03-09,-0.011999822362362,0.06006821442300492
2015-03-10,0.0849959607444121,0.007406767027844374
2015-03-11,0.073869452809642,0.01570745332394985
2015-03-12,-0.0131646872196727,-0.006855895378802934
2015-03-13,-0.0328034730104547,-0.031112180379341048
2015-03-16,0.0638017960168897,0.01825266068704412
2015-03-17,-0.0265897280445951,-0.01766405904477253
2015-03-18,0.0163958725800237,-0.10791478367740126
2015-03-19,0.0182614244473893,0.017899766313778542
2015-03-20,-0.0246637561979249,0.0031414604385737732
2015-03-23,0.0175902629778985,0.018888362328336683
2015-03-24,-0.0256101440682933,-0.0825905218532661
2015-03-25,-0.0076725050470302,0.002448211017894053
2015-03-26,0.0186576209872964,0.009439546802022747
2015-03-27,0.013354175583782,-0.006065833740134252
2015-03-30,0.0024807313942185,0.0020098641319323818
2015-03-31,0.0541344417672442,-0.013429797994593429
2015-04-01,0.0219968481912044,0.012403125199170972
2015-04-02,0.0397391842682825,0.022920312531112152
2015-04-07,0.0189506193423811,0.0006913986024219554
2015-04-08,0.0021340205508512,-0.03275265389486304
2015-04-09,0.0571228416626018,-0.005508562383289117
2015-04-10,0.0105594221832653,-0.03170258338758991
2015-04-13,-0.0005947039975505,-0.04987368465911679
2015-04-14,0.0428759774795342,-0.0244657067673959
2015-04-15,-0.0393888057505712,0.021102726636105906
2015-04-16,0.05440777879304,0.02095542078042989
2015-04-17,-0.0403839984721689,-0.02521312519580743
2015-04-20,0.1093434081560129,0.007794328069181233
2015-04-21,-0.0053881537406166,0.04629269993654095
2015-04-22,0.0251600715082942,-0.0046565809108258804
2015-04-23,0.0471216689493099,0.009714594733087445
2015-04-24,-0.0800842079877925,-0.022210307810531127
2015-04-27,0.008836119336024,-0.00860712151031251
2015-04-28,-0.0078823975837852,-0.015076931389111259
2015-04-29,0.1212490529920233,-0.000208106801160568
2015-04-30,-0.0175672817816604,0.04476096650210959
2015-05-04,0.0209519927823495,0.012092844147368886
2015-05-05,-0.0056014731532114,-0.012194490570728966
2015-05-06,0.0175728378494674,-0.027213371532452513
2015-05-07,0.0264218196234293,0.03233740691424458
2015-05-08,0.0410157399169419,0.027138189042092087
2015-05-11,0.0577352693258599,-0.007016193891060674
2015-05-12,0.0025770350364015,-0.0043288715343843265
2015-05-13,0.0308821075178605,-0.019833570375609177
2015-05-14,-0.1032969144899786,0.0023325383734178473
2015-05-15,0.0094217269519295,0.002849091256635461
2015-05-18,0.0194815142699054,-0.019021928451425474
2015-05-19,-0.0104819190903353,-0.005078760472612132
2015-05-20,0.0138773576047042,0.008889134295103851
2015-05-21,0.0199582297279062,0.0056501902520977865
2015-05-22,0.0569700970029439,0.021039654392676077
2015-05-26,-0.0491200757462334,-0.013538441528853973
2015-05-27,-0.0042691178776107,0.0007040801201423363
2015-05-28,-0.0502142680357117,0.000526658396228008
2015-05-29,0.0080012433871188,-0.0013151069966266249
2015-06-01,-0.0403888361269694,-0.06162523823744337
2015-06-02,-0.022067563506786,0.012823055324273192
2015-06-03,-0.0036063891120439,0.00031438017957174935
2015-06-04,-0.0100407268208225,-0.006885832118475932
2015-06-05,-0.0892292431782073,0.0027955694507655338
2015-06-08,-0.0425080673189194,0.015601034524294732
2015-06-09,-0.0877398181440719,0.002443544510369655
2015-06-10,0.0037282250839873,-0.0010702625984198022
2015-06-11,-0.0044040618920748,0.00393454085390843
2015-06-12,0.001958762276843,0.0012051366843479627
2015-06-15,0.0092746870482975,0.029311996787701133
2015-06-16,0.0462969101436639,0.05772152352003612
2015-06-17,0.0824403654827497,-0.006441746888822486
2015-06-18,-0.0170457063149184,-0.0011117713391533002
2015-06-19,-0.0070258674917999,-0.017832259441455278
2015-06-22,-0.0269744282098487,0.009699107943889729
2015-06-23,-0.0121143129133293,-0.010967245914400792
2015-06-24,0.00403912146919,-0.015598171178905496
2015-06-25,0.034285367324574,0.00945146884397463
2015-06-26,0.0201141500720459,0.003268956967133363
2015-06-29,0.0277902380415392,0.05382218214894863
2015-06-30,-0.0064011842829226,0.023102661546717584
2015-07-01,-0.018229570822861,-0.017064046599051252
2015-07-02,0.0555553208629438,-0.012485740380607346
2015-07-06,0.1094077049152125,0.05194495535694266
2015-07-07,0.0125557292628286,-0.010548688624993474
2015-07-08,-0.0003759315309957,0.017050957210580364
2015-07-09,0.0404988942149185,-0.005766569135055022
2015-07-10,0.0791857163952062,0.05655863250545501
2015-07-13,-0.0428830531758064,0.024821442391130155
2015-07-14,-0.0643658399015196,-0.015841069719805922
2015-07-15,0.0769297469107942,-0.005703832709607504
2015-07-16,0.0882744746052838,-0.027452597215516406
2015-07-17,-0.0210603398190823,0.004960886812377829
2015-07-20,0.0088689627629715,-0.0017584200110807302
2015-07-21,-0.0283005195764029,-0.011347996066651156
2015-07-22,-0.018748101302157,0.005022936197976335
2015-07-23,0.0130448225149008,-0.0042401477702131984
2015-07-24,0.0370353753440117,0.043346917965858545
2015-07-27,0.0399922372976921,0.01837466831590362
2015-07-28,0.0141093848237548,0.0027310880836211027
2015-07-29,0.0140602929203108,-0.016564984356815415
2015-07-30,-0.04963737540679,-0.0064714333140720726
2015-07-31,-0.1200357073902801,-0.010734349613804817
2015-08-03,-0.0691730578676986,-0.012098198019362627
2015-08-04,0.0578795242355804,0.014091618850608612
2015-08-05,0.0356616959237797,-0.011765251841824309
2015-08-06,-0.0143388097983142,-0.011794015540393943
2015-08-07,-0.0396189628591345,0.003611842885058003
2015-08-10,0.0885138599943529,-0.05557850235779238
2015-08-11,-0.1158775203040338,0.022122689185006372
2015-08-12,-0.0100297335360303,-0.014941646019162036
2015-08-13,0.0304622973431593,-0.008656834399337399
2015-08-14,-0.0314924574206624,0.006040512802955256
2015-08-17,0.0586946597926128,-0.029425941057843907
2015-08-18,-0.0645102879206183,-0.20063416232442766
2015-08-19,0.0606141699393201,0.0713245563578564
2015-08-20,-0.0462141388836878,0.037516791304678776
2015-08-21,-0.0004315929911256,-0.011886837538968464
2015-08-24,0.025877629627301,-0.09972507956756615
2015-08-25,-0.0114048056654518,0.05145266189809483
2015-08-26,0.0380213828815256,0.018872365248562062
2015-08-27,0.1113799376135831,-0.004713708157642493
2015-08-28,-0.0213786049183289,0.029057315980820952
2015-08-31,0.0191903625682169,-0.005807755157412942
2015-09-01,0.0079976647350304,-0.008446556918348946
2015-09-02,0.0193398971514306,0.005085195369725959
2015-09-03,0.0281376635631055,-0.009205540744851248
2015-09-04,-0.0198161586029451,0.01361828629261641
2015-09-08,0.021221284233085,0.05618210852091021
2015-09-09,0.0691086737170257,-0.022579945075460017
2015-09-10,-0.0042479980963074,0.0012965866748837485
2015-09-11,0.0667417380465641,0.006811744345291082
2015-09-14,0.0319675160494949,-0.04020925089933858
2015-09-15,0.0185944704628992,-0.0014752050165762753
2015-09-16,0.018002385942536,-0.005280859583558062
2015-09-17,0.0626943860849514,0.0031335504931133684
2015-09-18,0.0647232800419466,0.013678307924647193
2015-09-21,-0.0126764709518233,-0.025606751572487596
2015-09-22,0.1025537145801071,0.01543821932437428
2015-09-23,-0.0465592643546853,-0.0014536376070193313
2015-09-24,0.0085824329653282,0.018270269270815653
2015-09-25,-0.022804846373228,0.0026188032116554183
2015-09-28,0.0472900086027089,0.016859430114762652
2015-09-29,0.0296548105795146,-0.01031893239891879
2015-09-30,0.1297452648465972,-0.002652578554447338
2015-10-01,-0.0048955524928681,0.006287901367532989
2015-10-02,0.0544518522517854,-0.0010782396311617148
2015-10-05,0.031549113285837,0.012937805010031056
2015-10-06,-0.0677297635964421,0.023354148687660725
2015-10-07,0.0338295113298898,-0.01265377602231954
2015-10-08,0.0290276315395752,-0.0027406993970222615
2015-10-09,-0.0582734723968985,0.006692257742013652
2015-10-12,-0.0169772828694837,0.00562916097025834
2015-10-13,-0.0187461240328929,0.016976402807395985
2015-10-14,0.0067200878703627,0.009894468274495694
2015-10-15,-0.0106609088234606,0.009207915934275945
2015-10-16,0.0090657774855236,0.03306241831528656
2015-10-19,0.0731403796818074,0.0021585309779919015
2015-10-20,-0.0001612546018403,0.022616842061920828
2015-10-21,0.0354873983645077,-0.011912782119455123
2015-10-22,-0.032293397058225,0.028693727253367385
2015-10-23,-0.0869947112263881,0.008984280367578812
2015-10-26,-0.0226759230806263,0.03134485317434166
2015-10-27,-0.0005501453734541,0.029317184247969585
2015-10-28,0.0543786657045629,0.036200170596791814
2015-10-29,0.0391797695915626,0.02987256054086007
2015-10-30,0.0497338799762299,0.0441282528852005
2015-11-02,0.0263876615712802,0.09634197049060589
2015-11-03,0.0073918139281519,0.11056939286686607
2015-11-04,0.0609603642404489,0.019991331284303193
2015-11-05,0.0366986841860566,-0.0632080206022696
2015-11-06,0.0014275315260303,-0.031242361543841746
2015-11-09,0.0437342948026136,0.015335613536223924
2015-11-10,0.0788970238935343,-0.12130161493200742
2015-11-11,-0.0123829030911857,-0.07948267475756055
2015-11-12,0.0596370811156768,0.08343250231798294
2015-11-13,-0.0191376828546578,-0.004145825976570983
2015-11-16,-0.0005668561973057,-0.017983848559200766
2015-11-17,0.0508469114925277,0.013045224166090108
2015-11-18,-0.0188920258077853,-0.0015051812647568497
2015-11-19,-0.1163776002345537,-0.025551598987974877
2015-11-20,0.0315569705070993,-0.012734415693713252
2015-11-23,0.0372316644155809,0.0031748209099280444
2015-11-24,0.0069355425579987,-0.00932999277102109
2015-11-25,-0.0168933820531908,0.02517673649736185
2015-11-27,-0.0203630965618595,0.08700883545104876
2015-11-30,0.02614043359407,0.05244604608852743
2015-12-01,-0.0383864599795414,-0.040104933740255255
2015-12-02,0.0039101600655078,-0.009148211621262448
2015-12-03,-0.0234241597775207,0.005162169451390142
2015-12-04,0.0003669273742021,0.005901531467588761
2015-12-07,0.0715074075088715,0.08533495646295108
2015-12-08,0.0180874503483683,0.04939236490664456
2015-12-09,-0.0210714831799574,0.004801203895183015
2015-12-10,0.0984687055311039,-0.005003322142095534
2015-12-11,-0.020946057473067,0.0841128954484418
2015-12-14,0.0103242787606174,-0.017310572610266917
2015-12-15,-0.0630682524125674,0.046493117218615154
2015-12-16,-0.085918450751514,-0.022575188405546953
2015-12-17,-0.0559274174259742,0.0025115213867517028
2015-12-18,0.0102782380102022,0.01639276364644271
2015-12-21,-0.0700890919019471,-0.055379849014693505
2015-12-22,-0.0477839361149487,-0.004723479133980746
2015-12-23,0.0100926789487806,0.013263423371260963
2015-12-24,0.005081906668358,0.028047706368313108
2015-12-28,0.0107497366976398,-0.07459820581453691
2015-12-29,0.0062820317089045,0.025032256844190748
2015-12-30,-0.0115762083680311,-0.014804794390454568
2015-12-31,-0.0353089119775921,0.009209236604592164
2016-01-04,-0.0512079910834911,0.005844963053553087
2016-01-05,0.0008625726234714,-0.00261490389365715
2016-01-06,0.0639984778315783,-0.006631301754832286
2016-01-07,0.0087415516752614,0.06527232134918748
2016-01-08,-0.0138195153998138,-0.010574244034119218
2016-01-11,0.0154307962230763,-0.010651593504244161
2016-01-12,-0.0241451329012744,-0.028817166747445278
2016-01-13,-0.0569234810095144,-0.007646965823602692
2016-01-14,0.0823755702507785,-0.004787438127617172
2016-01-15,-0.0122670579920228,-0.16643380526657747
2016-01-19,-0.0907796153066821,0.04250046877677427
2016-01-20,-0.0166213200728441,0.10023896012970912
2016-01-21,0.042658560296104,-0.024006242647882203
2016-01-22,-0.054518554738755,-0.07008821442776725
2016-01-25,0.0164943262942141,0.023854899949238728
2016-01-26,0.0018047588819348,0.0010894589086651862
2016-01-27,-0.0318176816734803,0.007162729626808861
2016-01-28,-0.0435841791048613,-0.03788334415456074
2016-01-29,0.0169849145744969,-0.002145413118275208
2016-02-01,0.0561143999827926,-0.017057538947625517
2016-02-02,-0.047963306966695,0.00372439452940565
2016-02-03,-0.0347740668824764,-0.012087764139590895
2016-02-04,0.0683215755040486,0.05173998404095492
2016-02-05,-0.0281043672131722,-0.00784648837057933
2016-02-08,0.084030739525931,-0.03448259845065671
2016-02-09,0.0129938414976204,0.006890176622256661
2016-02-10,0.0926510872504808,0.014835057495083959
2016-02-11,-0.0113802792576018,-0.005241013735836297
2016-02-12,0.0256421460343334,0.012066925497951964
2016-02-16,-0.0396489763894373,0.058684285313584716
2016-02-17,-0.0472367388709711,0.021447477040665852
2016-02-18,-0.0746341034243872,0.0144297987573756
2016-02-19,0.0478838528085505,-0.003766753265905365
2016-02-22,0.1138348314489025,0.0395213468866098
2016-02-23,0.0099508001650069,-0.03963782937665261
2016-02-24,-0.0073157610534309,0.009977708754210113
2016-02-25,-0.0553320202039699,-0.0009675826813184685
2016-02-26,0.0173641265923633,0.01776173016747684
2016-02-29,0.0780557054371708,0.012749472672050288
2016-03-01,-0.0071050489968819,-0.005898152327930006
2016-03-02,-0.0551667471822545,-0.02592117345278666
2016-03-03,0.1160423254776038,-0.005529583775895297
2016-03-04,-0.0468282360372574,-0.025733186267470565
2016-03-07,0.0379713570180186,0.008196296770457856
2016-03-08,0.0769255448340675,-0.0008427683488401172
2016-03-09,0.0048035793799732,0.0021427764853756415
2016-03-10,0.0457306943194315,0.00545927121582146
2016-03-11,-0.0352874766494671,0.01087010289601853
2016-03-14,0.0091011795401023,-0.012532889878533737
2016-03-15,0.0875105184686794,0.0009408697604209593
2016-03-16,-0.0182940773788805,0.00043413495998567697
2016-03-17,-0.0559587126571221,0.008619628357029008
2016-03-18,0.0266451565657921,-0.02667807324424576
2016-03-21,0.0594694141215123,0.009136552088474303
2016-03-22,0.0003187440779456,0.011503628063921134
2016-03-23,0.023877750934,-0.00011482461319456405
2016-03-24,-0.0189092023532869,-0.003947520896867118
2016-03-29,0.0102160756714888,0.0002928978163341256
2016-03-30,0.0260794290499464,-0.004089783762666777
2016-03-31,-0.036691591298092,0.004601068441725253
2016-04-01,-0.067489647968453,0.0029495739086859984
2016-04-04,0.0170925544611065,0.008301196635646768
2016-04-05,-0.0654893827675997,0.006117294209925461
2016-04-06,-0.0346710760120448,-0.0014561557733854258
2016-04-07,-0.0032183663325831,-0.0015788999563630668
2016-04-08,-0.0266887382458583,-0.005683832552028534
2016-04-11,-0.0266958376173734,0.005063897061065248
2016-04-12,0.0036833935979695,0.006386920242425376
2016-04-13,0.0422946550396545,-0.003430212977198366
2016-04-14,-0.0202761525808685,0.0012924383800099193
2016-04-15,0.0071006116417125,0.01271921454071201
2016-04-18,-0.0954138407096611,-0.002614481338559571
2016-04-19,0.0249170519328566,0.0160123759529327
2016-04-20,0.0020123234530513,0.013411121805217086
2016-04-21,0.0246280314714367,0.018042370819081555
2016-04-22,0.0181577394570085,-0.008239869878303274
2016-04-25,-0.0083907545194849,0.03459259238660284
2016-04-26,0.0135372646463128,0.010054896687550219
2016-04-27,0.0048450496411845,-0.04700588971564468
2016-04-28,-0.0114978039857952,0.009676665628468584
2016-04-29,-0.039501837314261,0.013463193902922832
2016-05-02,-0.0941596991086544,-0.023180350337616673
2016-05-03,-0.0097722966835851,0.012592678802026747
2016-05-04,-0.0298827584528202,-0.007986434929728503
2016-05-05,0.0199057683737863,0.0028032456633386715
2016-05-06,0.0296925371291243,0.02562337748220056
2016-05-09,-0.0523055897670978,0.0019128758671440593
2016-05-10,-0.0312690652779724,-0.021041470263289952
2016-05-11,0.0293094122254232,0.004057024567579504
2016-05-12,0.0528704583424692,0.004491484985559069
2016-05-13,-0.0483127514216724,0.00198591116630098
2016-05-16,0.0180731525660484,-0.0033127407078632487
2016-05-17,0.0733872229200492,-0.0008370650055065099
2016-05-18,0.0976242591998958,0.0018405921427779859
2016-05-19,0.052980258081561,-0.03560968804456888
2016-05-20,0.0253408803786422,0.008988122730631432
2016-05-23,-0.0044375559698089,0.0033354839604200492
2016-05-24,-0.010292804979153,0.004102724435104399
2016-05-25,-0.0424965158635932,0.008079749908501022
2016-05-26,0.0125463980155128,0.008383382240354287
2016-05-27,0.026116624372799,0.04333640303418651
2016-05-31,-0.0248722396600551,0.11541280426732481
2016-06-01,-0.0544522466252728,0.010360414042520638
2016-06-02,-0.035282709110415,0.0019574102710908647
2016-06-03,-0.0001169492539287,0.0564147858021844
2016-06-06,0.0561143712002879,0.028308081347740988
2016-06-07,0.0353815359112257,-0.015385797185729189
2016-06-08,0.0515922069377996,0.00871677354499134
2016-06-09,-0.0140638739422109,-0.012133965657505463
2016-06-10,-0.0267700338271619,0.004930078348693634
2016-06-13,0.0244118515703681,0.19865582895571698
2016-06-14,-0.1099098191319838,-0.027077676729200917
2016-06-15,0.0105721322343747,0.012912921843862613
2016-06-16,-0.0211125716405983,0.09843663970118577
2016-06-17,-0.024716179784355,-0.022966679788031463
2016-06-20,-0.0334931939717912,-0.01572296460475009
2016-06-21,0.0037156489145274,-0.10062637470045921
2016-06-22,0.0438824048643077,-0.11183281125116817
2016-06-23,-0.008599277963981,0.045678166593958736
2016-06-24,-0.0234181363235645,0.0641230882631163
2016-06-27,0.0003840050716868,-0.01518154843572539
2016-06-28,-0.0402501539613951,-0.012707228240071089
2016-06-29,-0.0248310194060587,-0.01105149439629649
2016-06-30,-0.012125755414825,0.05094960079975497
2016-07-01,0.0573039910471613,0.004384970078765704
2016-07-05,-0.0956982429383062,-0.008417763564200875
2016-07-06,0.0002647359827768,0.00994694898291204
2016-07-07,-0.0267586150411899,-0.05581413144886582
2016-07-08,-0.008846216474283,0.03972872871268418
2016-07-11,-0.0151527630007905,-0.028710345037737284
2016-07-12,-0.0796498853175022,0.02574734485411767
2016-07-13,0.0403691526160094,-0.015288944121917503
2016-07-14,-0.0122394172466146,0.0055007510560551864
2016-07-15,-0.0115485678689977,0.00783606920163038
2016-07-18,-0.0325963356374569,0.01474330881055419
2016-07-19,-0.0173999133829585,-0.000359598492436497
2016-07-20,-0.0224045915515253,-0.010726667292042968
2016-07-21,0.1110350262511629,-0.0010114604291144857
2016-07-22,0.0371303445676982,-0.021880875640585273
2016-07-25,0.0202724718836827,0.005331389417372101
2016-07-26,0.0324722707114259,-0.0035424219096125142
2016-07-27,0.0220347063232861,0.003932203843779902
2016-07-28,-0.0009169568822707,0.0010432110288771668
2016-07-29,-0.0011248326790478,0.002983220215593718
2016-08-01,-0.0311833742374053,-0.08034316338760661
2016-08-02,0.0654313275988068,-0.10203010339079022
2016-08-03,-0.0135682252315243,0.033922473824014254
2016-08-04,-0.0494372377661285,0.020852690662256812
2016-08-05,-0.0005516150137016,-0.005628873840730186
2016-08-08,-0.0589959873613426,0.02746253864601922
2016-08-09,0.0245857681433543,-0.005518912614127736
2016-08-10,0.0286031004679456,0.007292153979075344
2016-08-11,0.0053167034319912,-0.005050762660932406
2016-08-12,0.0801090346999024,-0.002653187514032318
2016-08-15,-0.0005274600706501,-0.035194224865257695
2016-08-16,-0.0072301003634138,0.017820376550906403
2016-08-17,-0.0467867132361816,-0.007340238932528997
2016-08-18,0.0138814623939427,0.001920622984813214
2016-08-19,0.0331645123295062,0.002281863684742369
2016-08-22,0.0208880803788531,0.01913883015179163
2016-08-23,0.0320854798107564,-0.005705201028606055
2016-08-24,-0.0313338414317123,-0.005556871584669665
2016-08-25,0.0002607784426925,-0.00418159451696809
2016-08-26,0.0172345659614237,0.0032659352920632045
2016-08-29,0.0050568589521127,-0.00961041923722128
2016-08-30,0.019299210350164,0.005897840381638986
2016-08-31,0.0336642552497558,-0.0035230737927989253
2016-09-01,-0.0228353088350668,-0.005522013463223452
2016-09-02,0.0004152704498325,0.0056349620901192665
2016-09-06,0.0332695044356445,0.058869917599356114
2016-09-07,0.0398389709538661,0.0067071261444615615
2016-09-08,0.0605611263703756,0.018974462843429407
2016-09-09,0.0248942430659048,-0.005531585770423675
2016-09-12,0.043809048076799,-0.023748974910551723
2016-09-13,0.049121585301773,0.0016395239549114038
2016-09-14,0.0051395032801457,0.0023657090055397845
2016-09-15,0.0108170924144,-0.005795513908027239
2016-09-16,-0.0480810617779199,-0.00029981489520380933
2016-09-19,-0.0503511679932009,0.003706577607440309
2016-09-20,0.0019203660407652,-0.0015029961233068434
2016-09-21,0.0126032622413216,-0.018521286090436462
2016-09-22,-0.0129874543271826,-0.0014261435254931953
2016-09-23,-0.0065254338742402,0.010914608078407717
2016-09-26,-0.0599293697595639,0.008590546167584812
2016-09-27,0.0178305935996139,-0.0030917504072913715
2016-09-28,0.0590537990850143,-0.002375086351408484
2016-09-29,0.0063633047785173,0.0015944303814814376
2016-09-30,0.0227565032071001,0.006651166765530903
2016-10-03,-0.0217523162994787,0.003925159460923311
2016-10-04,0.0544107277900035,-0.0031562781033382947
2016-10-05,0.0233428746129004,0.0037735852395117675
2016-10-06,-0.0178620775433364,0.0008323076058101009
2016-10-07,0.0156847228492569,0.0066658822718954625
2016-10-10,0.015255105379463,0.003030540561890227
2016-10-11,0.0043371680883803,0.03504619905906736
2016-10-12,-0.0377793290596036,-0.007641377949792805
2016-10-13,0.0108716268886921,0.0009332355641280543
2016-10-14,-0.0463551004472634,0.005624946282864585
2016-10-17,-0.0240888689530647,-0.0018521800076500838
2016-10-18,-0.0876880302875228,-0.001930812611864674
2016-10-19,0.0760108695918452,-0.011730713161854034
2016-10-20,-0.0469721351615248,0.0005342972035951021
2016-10-21,0.0186396048277237,0.0031194639533138613
2016-10-24,0.0304606141717326,0.03254315243708383
2016-10-25,0.0228050790853516,0.005836794377413135
2016-10-26,0.0265013066978394,0.03101697407941284
2016-10-27,-0.0035122354099827,0.014648070528238577
2016-10-28,0.0315822782478382,0.001942014633561584
2016-10-31,0.0736714169712978,0.016282247756914003
2016-11-01,-0.012127438435314,0.0402930513962616
2016-11-02,-0.0601632574032963,0.015008828651200012
2016-11-03,0.0541464980319716,-0.07296402147635561
2016-11-04,0.0524230857542062,0.02088531649560199
2016-11-07,0.0486804449639168,-0.000147904469953275
2016-11-08,0.0368208149961295,0.00950770194981132
2016-11-09,-0.0683040577296017,0.018735864175560835
